index,name,vn_kv,type,zone,in_service,max_vm_pu,min_vm_pu
2216,2216,150.0,b,0.0,True,1.1,0.9
2217,2217,110.0,b,0.0,True,1.1,0.9
2218,2218,110.0,b,0.0,True,1.1,0.9
2219,2219,150.0,b,0.0,True,1.1,0.9
2220,2220,110.0,b,0.0,True,1.1,0.9
2221,2221,380.0,b,0.0,True,1.1,0.9
2222,2222,220.0,b,0.0,True,1.1,0.9
2223,2223,220.0,b,0.0,True,1.1,0.9
2224,2224,220.0,b,0.0,True,1.1,0.9
2225,2225,380.0,b,0.0,True,1.1,0.9
2226,2226,150.0,b,0.0,True,1.1,0.9
2227,2227,110.0,b,0.0,True,1.1,0.9
2228,2228,220.0,b,0.0,True,1.1,0.9
2229,2229,220.0,b,0.0,True,1.1,0.9
2230,2230,220.0,b,0.0,True,1.1,0.9
2231,2231,220.0,b,0.0,True,1.1,0.9
2232,2232,150.0,b,0.0,True,1.1,0.9
2233,2233,150.0,b,0.0,True,1.1,0.9
2234,2234,380.0,b,0.0,True,1.1,0.9
2235,2235,220.0,b,0.0,True,1.1,0.9
2236,2236,220.0,b,0.0,True,1.1,0.9
2237,2237,110.0,b,0.0,True,1.1,0.9
2238,2238,110.0,b,0.0,True,1.1,0.9
2239,2239,150.0,b,0.0,True,1.1,0.9
2240,2240,400.0,b,0.0,True,1.1,0.9
2241,2241,220.0,b,0.0,True,1.1,0.9
2242,2242,154.0,b,0.0,True,1.1,0.9
2243,2243,150.0,b,0.0,True,1.1,0.9
2244,2244,154.0,b,0.0,True,1.1,0.9
2245,2245,110.0,b,0.0,True,1.1,0.9
2246,2246,150.0,b,0.0,True,1.1,0.9
2247,2247,220.0,b,0.0,True,1.1,0.9
2248,2248,110.0,b,0.0,True,1.1,0.9
2249,2249,220.0,b,0.0,True,1.1,0.9
2250,2250,220.0,b,0.0,True,1.1,0.9
2251,2251,220.0,b,0.0,True,1.1,0.9
2252,2252,380.0,b,0.0,True,1.3,0.7
2253,2253,150.0,b,0.0,True,1.1,0.9
2254,2254,154.0,b,0.0,True,1.1,0.9
2255,2255,110.0,b,0.0,True,1.1,0.9
2256,2256,220.0,b,0.0,True,1.1,0.9
2257,2257,110.0,b,0.0,True,1.1,0.9
2258,2258,110.0,b,0.0,True,1.1,0.9
2259,2259,380.0,b,0.0,True,1.1,0.9
2260,2260,380.0,b,0.0,True,1.1,0.9
2261,2261,150.0,b,0.0,True,1.1,0.9
2262,2262,110.0,b,0.0,True,1.1,0.9
2263,2263,154.0,b,0.0,True,1.1,0.9
2264,2264,154.0,b,0.0,True,1.1,0.9
2265,2265,154.0,b,0.0,True,1.1,0.9
2266,2266,380.0,b,0.0,True,1.1,0.9
2267,2267,380.0,b,0.0,True,1.1,0.9
2268,2268,220.0,b,0.0,True,1.1,0.9
2269,2269,150.0,b,0.0,True,1.1,0.9
2270,2270,150.0,b,0.0,True,1.1,0.9
2271,2271,380.0,b,0.0,True,1.1,0.9
2272,2272,220.0,b,0.0,True,1.1,0.9
2273,2273,220.0,b,0.0,True,1.1,0.9
2274,2274,110.0,b,0.0,True,1.1,0.9
2275,2275,220.0,b,0.0,True,1.1,0.9
2276,2276,380.0,b,0.0,True,1.1,0.9
2277,2277,154.0,b,0.0,True,1.1,0.9
2278,2278,110.0,b,0.0,True,1.1,0.9
2279,2279,110.0,b,0.0,True,1.1,0.9
2280,2280,154.0,b,0.0,True,1.1,0.9
2281,2281,110.0,b,0.0,True,1.1,0.9
2282,2282,110.0,b,0.0,True,1.1,0.9
2283,2283,220.0,b,0.0,True,1.1,0.9
2284,2284,150.0,b,0.0,True,1.1,0.9
2285,2285,220.0,b,0.0,True,1.1,0.9
2286,2286,154.0,b,0.0,True,1.1,0.9
2287,2287,220.0,b,0.0,True,1.1,0.9
2288,2288,154.0,b,0.0,True,1.1,0.9
2289,2289,220.0,b,0.0,True,1.1,0.9
2290,2290,220.0,b,0.0,True,1.1,0.9
2291,2291,150.0,b,0.0,True,1.1,0.9
2292,2292,150.0,b,0.0,True,1.1,0.9
2293,2293,380.0,b,0.0,True,1.1,0.9
2294,2294,110.0,b,0.0,True,1.1,0.9
2295,2295,110.0,b,0.0,True,1.1,0.9
2296,2296,220.0,b,0.0,True,1.1,0.9
2297,2297,154.0,b,0.0,True,1.1,0.9
2298,2298,150.0,b,0.0,True,1.1,0.9
2299,2299,220.0,b,0.0,True,1.1,0.9
2300,2300,220.0,b,0.0,True,1.1,0.9
2301,2301,380.0,b,0.0,True,1.1,0.9
2302,2302,220.0,b,0.0,True,1.1,0.9
2303,2303,220.0,b,0.0,True,1.1,0.9
2304,2304,150.0,b,0.0,True,1.1,0.9
2305,2305,380.0,b,0.0,True,1.1,0.9
2306,2306,110.0,b,0.0,True,1.1,0.9
2307,2307,220.0,b,0.0,True,1.1,0.9
2308,2308,380.0,b,0.0,True,1.1,0.9
2309,2309,220.0,b,0.0,True,1.1,0.9
2310,2310,110.0,b,0.0,True,1.1,0.9
2311,2311,150.0,b,0.0,True,1.1,0.9
2312,2312,220.0,b,0.0,True,1.1,0.9
2313,2313,220.0,b,0.0,True,1.1,0.9
2314,2314,154.0,b,0.0,True,1.1,0.9
2315,2315,380.0,b,0.0,True,1.1,0.9
2316,2316,220.0,b,0.0,True,1.1,0.9
2317,2317,110.0,b,0.0,True,1.1,0.9
2318,2318,220.0,b,0.0,True,1.1,0.9
2319,2319,220.0,b,0.0,True,1.1,0.9
2320,2320,110.0,b,0.0,True,1.1,0.9
2321,2321,150.0,b,0.0,True,1.1,0.9
2322,2322,220.0,b,0.0,True,1.1,0.9
2323,2323,154.0,b,0.0,True,1.1,0.9
2324,2324,400.0,b,0.0,True,1.1,0.9
2325,2325,110.0,b,0.0,True,1.1,0.9
2326,2326,220.0,b,0.0,True,1.1,0.9
2327,2327,220.0,b,0.0,True,1.1,0.9
2328,2328,380.0,b,0.0,True,1.1,0.9
2329,2329,150.0,b,0.0,True,1.1,0.9
2330,2330,110.0,b,0.0,True,1.1,0.9
2331,2331,380.0,b,0.0,True,1.1,0.9
2332,2332,110.0,b,0.0,True,1.1,0.9
2333,2333,150.0,b,0.0,True,1.1,0.9
2334,2334,150.0,b,0.0,True,1.1,0.9
2335,2335,154.0,b,0.0,True,1.1,0.9
2336,2336,220.0,b,0.0,True,1.1,0.9
2337,2337,110.0,b,0.0,True,1.1,0.9
2338,2338,150.0,b,0.0,True,1.1,0.9
2339,2339,220.0,b,0.0,True,1.1,0.9
2340,2340,220.0,b,0.0,True,1.1,0.9
2341,2341,380.0,b,0.0,True,1.1,0.9
2342,2342,220.0,b,0.0,True,1.1,0.9
2343,2343,380.0,b,0.0,True,1.1,0.9
2344,2344,220.0,b,0.0,True,1.1,0.9
2345,2345,154.0,b,0.0,True,1.1,0.9
2346,2346,150.0,b,0.0,True,1.1,0.9
2347,2347,110.0,b,0.0,True,1.1,0.9
2348,2348,220.0,b,0.0,True,1.1,0.9
2349,2349,150.0,b,0.0,True,1.1,0.9
2350,2350,150.0,b,0.0,True,1.1,0.9
2351,2351,110.0,b,0.0,True,1.1,0.9
2352,2352,154.0,b,0.0,True,1.1,0.9
2353,2353,150.0,b,0.0,True,1.1,0.9
2354,2354,220.0,b,0.0,True,1.1,0.9
2355,2355,150.0,b,0.0,True,1.1,0.9
2356,2356,380.0,b,0.0,True,1.1,0.9
2357,2357,220.0,b,0.0,True,1.1,0.9
2358,2358,380.0,b,0.0,True,1.1,0.9
2359,2359,220.0,b,0.0,True,1.1,0.9
2360,2360,220.0,b,0.0,True,1.1,0.9
2361,2361,380.0,b,0.0,True,1.1,0.9
2362,2362,220.0,b,0.0,True,1.1,0.9
2363,2363,220.0,b,0.0,True,1.1,0.9
2364,2364,380.0,b,0.0,True,1.1,0.9
2365,2365,220.0,b,0.0,True,1.1,0.9
2366,2366,150.0,b,0.0,True,1.1,0.9
2367,2367,380.0,b,0.0,True,1.1,0.9
2368,2368,220.0,b,0.0,True,1.1,0.9
2369,2369,154.0,b,0.0,True,1.1,0.9
2370,2370,380.0,b,0.0,True,1.1,0.9
2371,2371,380.0,b,0.0,True,1.1,0.9
2372,2372,154.0,b,0.0,True,1.1,0.9
2373,2373,150.0,b,0.0,True,1.1,0.9
2374,2374,154.0,b,0.0,True,1.1,0.9
2375,2375,110.0,b,0.0,True,1.1,0.9
2376,2376,220.0,b,0.0,True,1.1,0.9
2377,2377,150.0,b,0.0,True,1.1,0.9
2378,2378,150.0,b,0.0,True,1.1,0.9
2379,2379,220.0,b,0.0,True,1.1,0.9
2380,2380,150.0,b,0.0,True,1.1,0.9
2381,2381,150.0,b,0.0,True,1.1,0.9
2382,2382,220.0,b,0.0,True,1.1,0.9
2383,2383,220.0,b,0.0,True,1.1,0.9
2384,2384,380.0,b,0.0,True,1.1,0.9
2385,2385,220.0,b,0.0,True,1.1,0.9
2386,2386,220.0,b,0.0,True,1.1,0.9
2387,2387,220.0,b,0.0,True,1.1,0.9
2388,2388,220.0,b,0.0,True,1.1,0.9
2389,2389,220.0,b,0.0,True,1.1,0.9
2390,2390,150.0,b,0.0,True,1.1,0.9
2391,2391,220.0,b,0.0,True,1.1,0.9
2392,2392,220.0,b,0.0,True,1.1,0.9
2393,2393,380.0,b,0.0,True,1.1,0.9
2394,2394,220.0,b,0.0,True,1.1,0.9
2395,2395,154.0,b,0.0,True,1.1,0.9
2396,2396,150.0,b,0.0,True,1.1,0.9
2397,2397,380.0,b,0.0,True,1.3,0.7
2398,2398,150.0,b,0.0,True,1.1,0.9
2399,2399,154.0,b,0.0,True,1.1,0.9
2400,2400,150.0,b,0.0,True,1.1,0.9
2401,2401,220.0,b,0.0,True,1.1,0.9
2402,2402,220.0,b,0.0,True,1.1,0.9
2403,2403,110.0,b,0.0,True,1.1,0.9
2404,2404,154.0,b,0.0,True,1.1,0.9
2405,2405,220.0,b,0.0,True,1.1,0.9
2406,2406,150.0,b,0.0,True,1.1,0.9
2407,2407,154.0,b,0.0,True,1.1,0.9
2408,2408,380.0,b,0.0,True,1.1,0.9
2409,2409,220.0,b,0.0,True,1.1,0.9
2410,2410,150.0,b,0.0,True,1.1,0.9
2411,2411,220.0,b,0.0,True,1.1,0.9
2412,2412,220.0,b,0.0,True,1.1,0.9
2413,2413,154.0,b,0.0,True,1.1,0.9
2414,2414,110.0,b,0.0,True,1.1,0.9
2415,2415,380.0,b,0.0,True,1.1,0.9
2416,2416,110.0,b,0.0,True,1.1,0.9
2417,2417,220.0,b,0.0,True,1.1,0.9
2418,2418,220.0,b,0.0,True,1.1,0.9
2419,2419,380.0,b,0.0,True,1.1,0.9
2420,2420,220.0,b,0.0,True,1.1,0.9
2421,2421,150.0,b,0.0,True,1.1,0.9
2422,2422,380.0,b,0.0,True,1.1,0.9
2423,2423,220.0,b,0.0,True,1.1,0.9
2424,2424,220.0,b,0.0,True,1.1,0.9
2425,2425,220.0,b,0.0,True,1.1,0.9
2426,2426,380.0,b,0.0,True,1.3,0.7
2427,2427,150.0,b,0.0,True,1.1,0.9
2428,2428,380.0,b,0.0,True,1.1,0.9
2429,2429,220.0,b,0.0,True,1.1,0.9
2430,2430,110.0,b,0.0,True,1.1,0.9
2431,2431,220.0,b,0.0,True,1.1,0.9
2432,2432,220.0,b,0.0,True,1.1,0.9
2433,2433,150.0,b,0.0,True,1.1,0.9
2434,2434,380.0,b,0.0,True,1.3,0.7
2435,2435,400.0,b,0.0,True,1.1,0.9
2436,2436,380.0,b,0.0,True,1.1,0.9
2437,2437,220.0,b,0.0,True,1.1,0.9
2438,2438,220.0,b,0.0,True,1.1,0.9
2439,2439,380.0,b,0.0,True,1.1,0.9
2440,2440,380.0,b,0.0,True,1.1,0.9
2441,2441,110.0,b,0.0,True,1.1,0.9
2442,2442,220.0,b,0.0,True,1.1,0.9
2443,2443,380.0,b,0.0,True,1.1,0.9
2444,2444,150.0,b,0.0,True,1.1,0.9
2445,2445,380.0,b,0.0,True,1.1,0.9
2446,2446,154.0,b,0.0,True,1.1,0.9
2447,2447,220.0,b,0.0,True,1.1,0.9
2448,2448,150.0,b,0.0,True,1.1,0.9
2449,2449,154.0,b,0.0,True,1.1,0.9
2450,2450,150.0,b,0.0,True,1.1,0.9
2451,2451,154.0,b,0.0,True,1.1,0.9
2452,2452,220.0,b,0.0,True,1.1,0.9
2453,2453,150.0,b,0.0,True,1.1,0.9
2454,2454,400.0,b,0.0,True,1.1,0.9
2455,2455,380.0,b,0.0,True,1.1,0.9
2456,2456,220.0,b,0.0,True,1.1,0.9
2457,2457,380.0,b,0.0,True,1.1,0.9
2458,2458,380.0,b,0.0,True,1.1,0.9
2459,2459,220.0,b,0.0,True,1.1,0.9
2460,2460,110.0,b,0.0,True,1.1,0.9
2461,2461,110.0,b,0.0,True,1.1,0.9
2462,2462,380.0,b,0.0,True,1.1,0.9
2463,2463,110.0,b,0.0,True,1.1,0.9
2464,2464,380.0,b,0.0,True,1.1,0.9
2465,2465,110.0,b,0.0,True,1.1,0.9
2466,2466,220.0,b,0.0,True,1.1,0.9
2467,2467,220.0,b,0.0,True,1.1,0.9
2468,2468,150.0,b,0.0,True,1.1,0.9
2469,2469,150.0,b,0.0,True,1.1,0.9
2470,2470,220.0,b,0.0,True,1.1,0.9
2471,2471,220.0,b,0.0,True,1.1,0.9
2472,2472,110.0,b,0.0,True,1.1,0.9
2473,2473,220.0,b,0.0,True,1.1,0.9
2474,2474,220.0,b,0.0,True,1.1,0.9
2475,2475,150.0,b,0.0,True,1.1,0.9
2476,2476,154.0,b,0.0,True,1.1,0.9
2477,2477,110.0,b,0.0,True,1.1,0.9
2478,2478,380.0,b,0.0,True,1.1,0.9
2479,2479,220.0,b,0.0,True,1.1,0.9
2480,2480,220.0,b,0.0,True,1.1,0.9
2481,2481,150.0,b,0.0,True,1.1,0.9
2482,2482,154.0,b,0.0,True,1.1,0.9
2483,2483,220.0,b,0.0,True,1.1,0.9
2484,2484,154.0,b,0.0,True,1.1,0.9
2485,2485,380.0,b,0.0,True,1.1,0.9
2486,2486,220.0,b,0.0,True,1.1,0.9
2487,2487,110.0,b,0.0,True,1.1,0.9
2488,2488,220.0,b,0.0,True,1.1,0.9
2489,2489,154.0,b,0.0,True,1.1,0.9
2490,2490,154.0,b,0.0,True,1.1,0.9
2491,2491,220.0,b,0.0,True,1.1,0.9
2492,2492,220.0,b,0.0,True,1.1,0.9
2493,2493,150.0,b,0.0,True,1.1,0.9
2494,2494,220.0,b,0.0,True,1.1,0.9
2495,2495,220.0,b,0.0,True,1.1,0.9
2496,2496,220.0,b,0.0,True,1.1,0.9
2497,2497,220.0,b,0.0,True,1.1,0.9
2498,2498,154.0,b,0.0,True,1.1,0.9
2499,2499,380.0,b,0.0,True,1.3,0.7
2500,2500,220.0,b,0.0,True,1.1,0.9
2501,2501,380.0,b,0.0,True,1.1,0.9
2502,2502,220.0,b,0.0,True,1.1,0.9
2503,2503,220.0,b,0.0,True,1.1,0.9
2504,2504,110.0,b,0.0,True,1.1,0.9
2505,2505,110.0,b,0.0,True,1.1,0.9
2506,2506,380.0,b,0.0,True,1.1,0.9
2507,2507,154.0,b,0.0,True,1.1,0.9
2508,2508,220.0,b,0.0,True,1.1,0.9
2509,2509,220.0,b,0.0,True,1.1,0.9
2510,2510,380.0,b,0.0,True,1.1,0.9
2511,2511,380.0,b,0.0,True,1.1,0.9
2512,2512,380.0,b,0.0,True,1.1,0.9
2513,2513,154.0,b,0.0,True,1.1,0.9
2514,2514,110.0,b,0.0,True,1.1,0.9
2515,2515,220.0,b,0.0,True,1.1,0.9
2516,2516,220.0,b,0.0,True,1.1,0.9
2517,2517,380.0,b,0.0,True,1.1,0.9
2518,2518,150.0,b,0.0,True,1.1,0.9
2519,2519,380.0,b,0.0,True,1.1,0.9
2520,2520,154.0,b,0.0,True,1.1,0.9
2521,2521,380.0,b,0.0,True,1.1,0.9
2522,2522,220.0,b,0.0,True,1.1,0.9
2523,2523,154.0,b,0.0,True,1.1,0.9
2524,2524,150.0,b,0.0,True,1.1,0.9
2525,2525,380.0,b,0.0,True,1.1,0.9
2526,2526,220.0,b,0.0,True,1.1,0.9
2527,2527,150.0,b,0.0,True,1.1,0.9
2528,2528,150.0,b,0.0,True,1.1,0.9
2529,2529,110.0,b,0.0,True,1.1,0.9
2530,2530,110.0,b,0.0,True,1.1,0.9
2531,2531,380.0,b,0.0,True,1.1,0.9
2532,2532,154.0,b,0.0,True,1.1,0.9
2533,2533,220.0,b,0.0,True,1.1,0.9
2534,2534,220.0,b,0.0,True,1.1,0.9
2535,2535,150.0,b,0.0,True,1.1,0.9
2536,2536,110.0,b,0.0,True,1.1,0.9
2537,2537,220.0,b,0.0,True,1.1,0.9
2538,2538,220.0,b,0.0,True,1.1,0.9
2539,2539,220.0,b,0.0,True,1.1,0.9
2540,2540,150.0,b,0.0,True,1.1,0.9
2541,2541,150.0,b,0.0,True,1.1,0.9
2542,2542,110.0,b,0.0,True,1.1,0.9
2543,2543,150.0,b,0.0,True,1.1,0.9
2544,2544,380.0,b,0.0,True,1.1,0.9
2545,2545,110.0,b,0.0,True,1.1,0.9
2546,2546,154.0,b,0.0,True,1.1,0.9
2547,2547,150.0,b,0.0,True,1.1,0.9
2548,2548,220.0,b,0.0,True,1.1,0.9
2549,2549,220.0,b,0.0,True,1.1,0.9
2550,2550,220.0,b,0.0,True,1.1,0.9
2551,2551,150.0,b,0.0,True,1.1,0.9
2552,2552,220.0,b,0.0,True,1.1,0.9
2553,2553,110.0,b,0.0,True,1.1,0.9
2554,2554,110.0,b,0.0,True,1.1,0.9
2555,2555,220.0,b,0.0,True,1.1,0.9
2556,2556,110.0,b,0.0,True,1.1,0.9
2557,2557,220.0,b,0.0,True,1.1,0.9
2558,2558,110.0,b,0.0,True,1.1,0.9
2559,2559,110.0,b,0.0,True,1.1,0.9
2560,2560,110.0,b,0.0,True,1.1,0.9
2561,2561,220.0,b,0.0,True,1.1,0.9
2562,2562,220.0,b,0.0,True,1.1,0.9
2563,2563,220.0,b,0.0,True,1.1,0.9
2564,2564,110.0,b,0.0,True,1.1,0.9
2565,2565,380.0,b,0.0,True,1.1,0.9
2566,2566,110.0,b,0.0,True,1.1,0.9
2567,2567,110.0,b,0.0,True,1.1,0.9
2568,2568,150.0,b,0.0,True,1.1,0.9
2569,2569,220.0,b,0.0,True,1.1,0.9
2570,2570,150.0,b,0.0,True,1.1,0.9
2571,2571,150.0,b,0.0,True,1.1,0.9
2572,2572,220.0,b,0.0,True,1.1,0.9
2573,2573,220.0,b,0.0,True,1.1,0.9
2574,2574,220.0,b,0.0,True,1.1,0.9
2575,2575,150.0,b,0.0,True,1.1,0.9
2576,2576,380.0,b,0.0,True,1.1,0.9
2577,2577,220.0,b,0.0,True,1.1,0.9
2578,2578,110.0,b,0.0,True,1.1,0.9
2579,2579,150.0,b,0.0,True,1.1,0.9
2580,2580,150.0,b,0.0,True,1.1,0.9
2581,2581,110.0,b,0.0,True,1.1,0.9
2582,2582,380.0,b,0.0,True,1.1,0.9
2583,2583,154.0,b,0.0,True,1.1,0.9
2584,2584,380.0,b,0.0,True,1.3,0.7
2585,2585,150.0,b,0.0,True,1.1,0.9
2586,2586,150.0,b,0.0,True,1.1,0.9
2587,2587,220.0,b,0.0,True,1.1,0.9
2588,2588,380.0,b,0.0,True,1.1,0.9
2589,2589,220.0,b,0.0,True,1.1,0.9
2590,2590,220.0,b,0.0,True,1.1,0.9
2591,2591,110.0,b,0.0,True,1.1,0.9
2592,2592,150.0,b,0.0,True,1.1,0.9
2593,2593,220.0,b,0.0,True,1.1,0.9
2594,2594,380.0,b,0.0,True,1.1,0.9
2595,2595,150.0,b,0.0,True,1.1,0.9
2596,2596,220.0,b,0.0,True,1.1,0.9
2597,2597,220.0,b,0.0,True,1.1,0.9
2598,2598,154.0,b,0.0,True,1.1,0.9
2599,2599,220.0,b,0.0,True,1.1,0.9
2600,2600,220.0,b,0.0,True,1.1,0.9
2601,2601,110.0,b,0.0,True,1.1,0.9
2602,2602,150.0,b,0.0,True,1.1,0.9
2603,2603,220.0,b,0.0,True,1.1,0.9
2604,2604,220.0,b,0.0,True,1.1,0.9
2605,2605,220.0,b,0.0,True,1.1,0.9
2606,2606,380.0,b,0.0,True,1.1,0.9
2607,2607,220.0,b,0.0,True,1.1,0.9
2608,2608,110.0,b,0.0,True,1.1,0.9
2609,2609,220.0,b,0.0,True,1.1,0.9
2610,2610,380.0,b,0.0,True,1.1,0.9
2611,2611,150.0,b,0.0,True,1.1,0.9
2612,2612,220.0,b,0.0,True,1.1,0.9
2613,2613,220.0,b,0.0,True,1.1,0.9
2614,2614,380.0,b,0.0,True,1.1,0.9
2615,2615,150.0,b,0.0,True,1.1,0.9
2616,2616,150.0,b,0.0,True,1.1,0.9
2617,2617,154.0,b,0.0,True,1.1,0.9
2618,2618,150.0,b,0.0,True,1.1,0.9
2619,2619,220.0,b,0.0,True,1.1,0.9
2620,2620,154.0,b,0.0,True,1.1,0.9
2621,2621,380.0,b,0.0,True,1.1,0.9
2622,2622,154.0,b,0.0,True,1.1,0.9
2623,2623,220.0,b,0.0,True,1.1,0.9
2624,2624,110.0,b,0.0,True,1.1,0.9
2625,2625,110.0,b,0.0,True,1.1,0.9
2626,2626,380.0,b,0.0,True,1.1,0.9
2627,2627,150.0,b,0.0,True,1.1,0.9
2628,2628,220.0,b,0.0,True,1.1,0.9
2629,2629,380.0,b,0.0,True,1.1,0.9
2630,2630,220.0,b,0.0,True,1.1,0.9
2631,2631,380.0,b,0.0,True,1.1,0.9
2632,2632,110.0,b,0.0,True,1.1,0.9
2633,2633,380.0,b,0.0,True,1.1,0.9
2634,2634,150.0,b,0.0,True,1.3,0.7
2635,2635,220.0,b,0.0,True,1.1,0.9
2636,2636,110.0,b,0.0,True,1.1,0.9
2637,2637,110.0,b,0.0,True,1.1,0.9
2638,2638,110.0,b,0.0,True,1.1,0.9
2639,2639,154.0,b,0.0,True,1.1,0.9
2640,2640,220.0,b,0.0,True,1.1,0.9
2641,2641,380.0,b,0.0,True,1.1,0.9
2642,2642,110.0,b,0.0,True,1.1,0.9
2643,2643,220.0,b,0.0,True,1.1,0.9
2644,2644,110.0,b,0.0,True,1.1,0.9
2645,2645,380.0,b,0.0,True,1.1,0.9
2646,2646,220.0,b,0.0,True,1.1,0.9
2647,2647,110.0,b,0.0,True,1.1,0.9
2648,2648,380.0,b,0.0,True,1.1,0.9
2649,2649,220.0,b,0.0,True,1.1,0.9
2650,2650,110.0,b,0.0,True,1.1,0.9
2651,2651,150.0,b,0.0,True,1.1,0.9
2652,2652,220.0,b,0.0,True,1.1,0.9
2653,2653,220.0,b,0.0,True,1.1,0.9
2654,2654,220.0,b,0.0,True,1.1,0.9
2655,2655,380.0,b,0.0,True,1.1,0.9
2656,2656,220.0,b,0.0,True,1.1,0.9
2657,2657,220.0,b,0.0,True,1.1,0.9
2658,2658,400.0,b,0.0,True,1.1,0.9
2659,2659,150.0,b,0.0,True,1.1,0.9
2660,2660,150.0,b,0.0,True,1.1,0.9
2661,2661,150.0,b,0.0,True,1.1,0.9
2662,2662,220.0,b,0.0,True,1.1,0.9
2663,2663,150.0,b,0.0,True,1.1,0.9
2664,2664,220.0,b,0.0,True,1.1,0.9
2665,2665,154.0,b,0.0,True,1.1,0.9
2666,2666,220.0,b,0.0,True,1.1,0.9
2667,2667,220.0,b,0.0,True,1.1,0.9
2668,2668,380.0,b,0.0,True,1.1,0.9
2669,2669,110.0,b,0.0,True,1.1,0.9
2670,2670,110.0,b,0.0,True,1.1,0.9
2671,2671,110.0,b,0.0,True,1.1,0.9
2672,2672,110.0,b,0.0,True,1.1,0.9
2673,2673,150.0,b,0.0,True,1.1,0.9
2674,2674,220.0,b,0.0,True,1.1,0.9
2675,2675,220.0,b,0.0,True,1.1,0.9
2676,2676,220.0,b,0.0,True,1.1,0.9
2677,2677,110.0,b,0.0,True,1.1,0.9
2678,2678,110.0,b,0.0,True,1.1,0.9
2679,2679,380.0,b,0.0,True,1.1,0.9
2680,2680,380.0,b,0.0,True,1.1,0.9
2681,2681,220.0,b,0.0,True,1.1,0.9
2682,2682,400.0,b,0.0,True,1.1,0.9
2683,2683,380.0,b,0.0,True,1.1,0.9
2684,2684,220.0,b,0.0,True,1.1,0.9
2685,2685,220.0,b,0.0,True,1.1,0.9
2686,2686,110.0,b,0.0,True,1.1,0.9
2687,2687,150.0,b,0.0,True,1.1,0.9
2688,2688,220.0,b,0.0,True,1.1,0.9
2689,2689,150.0,b,0.0,True,1.1,0.9
2690,2690,110.0,b,0.0,True,1.1,0.9
2691,2691,220.0,b,0.0,True,1.1,0.9
2692,2692,154.0,b,0.0,True,1.1,0.9
2693,2693,380.0,b,0.0,True,1.1,0.9
2694,2694,220.0,b,0.0,True,1.1,0.9
2695,2695,150.0,b,0.0,True,1.1,0.9
2696,2696,150.0,b,0.0,True,1.1,0.9
2697,2697,110.0,b,0.0,True,1.1,0.9
2698,2698,110.0,b,0.0,True,1.1,0.9
2699,2699,380.0,b,0.0,True,1.1,0.9
2700,2700,150.0,b,0.0,True,1.1,0.9
2701,2701,220.0,b,0.0,True,1.1,0.9
2702,2702,150.0,b,0.0,True,1.1,0.9
2703,2703,110.0,b,0.0,True,1.1,0.9
2704,2704,220.0,b,0.0,True,1.1,0.9
2705,2705,110.0,b,0.0,True,1.1,0.9
2706,2706,380.0,b,0.0,True,1.1,0.9
2707,2707,150.0,b,0.0,True,1.1,0.9
2708,2708,380.0,b,0.0,True,1.1,0.9
2709,2709,380.0,b,0.0,True,1.1,0.9
2710,2710,154.0,b,0.0,True,1.1,0.9
2711,2711,220.0,b,0.0,True,1.1,0.9
2712,2712,110.0,b,0.0,True,1.1,0.9
2713,2713,150.0,b,0.0,True,1.1,0.9
2714,2714,220.0,b,0.0,True,1.1,0.9
2715,2715,380.0,b,0.0,True,1.1,0.9
2716,2716,110.0,b,0.0,True,1.1,0.9
2717,2717,154.0,b,0.0,True,1.1,0.9
2718,2718,220.0,b,0.0,True,1.1,0.9
2719,2719,150.0,b,0.0,True,1.1,0.9
2720,2720,380.0,b,0.0,True,1.1,0.9
2721,2721,380.0,b,0.0,True,1.1,0.9
2722,2722,110.0,b,0.0,True,1.1,0.9
2723,2723,380.0,b,0.0,True,1.1,0.9
2724,2724,150.0,b,0.0,True,1.1,0.9
2725,2725,380.0,b,0.0,True,1.1,0.9
2726,2726,110.0,b,0.0,True,1.1,0.9
2727,2727,220.0,b,0.0,True,1.1,0.9
2728,2728,110.0,b,0.0,True,1.1,0.9
2729,2729,380.0,b,0.0,True,1.1,0.9
2730,2730,110.0,b,0.0,True,1.1,0.9
2731,2731,380.0,b,0.0,True,1.1,0.9
2732,2732,110.0,b,0.0,True,1.1,0.9
2733,2733,150.0,b,0.0,True,1.1,0.9
2734,2734,154.0,b,0.0,True,1.1,0.9
2735,2735,220.0,b,0.0,True,1.1,0.9
2736,2736,380.0,b,0.0,True,1.3,0.7
2737,2737,220.0,b,0.0,True,1.1,0.9
2738,2738,150.0,b,0.0,True,1.1,0.9
2739,2739,220.0,b,0.0,True,1.1,0.9
2740,2740,154.0,b,0.0,True,1.1,0.9
2741,2741,150.0,b,0.0,True,1.1,0.9
2742,2742,220.0,b,0.0,True,1.1,0.9
2743,2743,110.0,b,0.0,True,1.1,0.9
2744,2744,150.0,b,0.0,True,1.1,0.9
2745,2745,154.0,b,0.0,True,1.1,0.9
2746,2746,110.0,b,0.0,True,1.1,0.9
2747,2747,150.0,b,0.0,True,1.1,0.9
2748,2748,220.0,b,0.0,True,1.1,0.9
2749,2749,154.0,b,0.0,True,1.1,0.9
2750,2750,220.0,b,0.0,True,1.1,0.9
2751,2751,110.0,b,0.0,True,1.1,0.9
2752,2752,150.0,b,0.0,True,1.1,0.9
